GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
0500000US48231,48231,"Hunt County, Texas",30727,1331,21651,1571,N,N,9076,1027,8.3,2.5,5.4,2.9,N,N,16.6,6.0,10.0,2.7,5.6,2.9,N,N,21.4,7.4,11.7,2.4,7.9,2.0,N,N,20.3,6.1,11.2,2.8,11.1,3.6,N,N,10.9,4.2,13.2,2.3,11.7,2.7,N,N,17.7,6.2,16.9,3.3,22.3,4.2,N,N,7.1,3.8,13.2,2.9,17.4,4.0,N,N,1.7,1.7,9.8,2.3,11.1,2.9,N,N,3.4,2.6,3.9,1.5,5.2,2.1,N,N,0.7,1.0,1.7,0.9,2.3,1.3,N,N,0.1,0.2,44303,3833,57115,4571,66246,5864,21010,3267,57610,3779,68065,4952,N,N,28999,3849,28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.9,(X)
0500000US48245,48245,"Jefferson County, Texas",91431,2524,57729,2806,38127,2522,33702,2396,12.8,1.7,7.8,1.7,3.4,1.7,21.9,3.5,6.7,1.3,3.9,1.3,1.8,0.9,11.8,2.8,13.1,1.8,10.7,2.2,6.1,1.9,17.8,3.3,10.9,1.6,11.1,2.0,8.5,1.9,10.9,2.7,14.0,2.2,14.3,2.8,13.9,2.9,14.6,3.5,18.7,2.1,20.2,2.5,22.2,3.2,14.2,3.6,7.1,1.2,10.0,1.8,13.8,2.5,2.4,1.2,10.0,1.5,13.5,2.2,17.9,3.1,3.6,1.9,3.2,0.9,4.6,1.3,6.5,1.9,0.5,0.5,3.5,1.1,4.1,1.3,5.9,2.0,2.3,1.7,41838,1914,52874,4444,67869,4752,24213,2099,60231,5192,68889,4060,N,N,43580,11111,54.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),55.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),52.2,(X)
0500000US48251,48251,"Johnson County, Texas",53393,1345,39245,2050,N,N,14148,1665,6.8,2.1,5.0,1.9,N,N,13.9,5.2,5.1,1.8,0.8,0.8,N,N,16.1,5.9,8.9,2.2,6.0,2.3,N,N,16.8,4.3,6.7,1.6,5.7,1.8,N,N,10.9,5.1,15.6,2.9,15.2,3.0,N,N,18.5,5.8,22.9,3.1,25.5,3.6,N,N,14.8,4.5,12.8,2.5,16.1,2.8,N,N,1.5,1.3,12.9,2.5,15.8,2.9,N,N,4.1,2.7,5.5,1.6,6.1,1.8,N,N,3.3,3.3,2.8,1.0,3.8,1.4,N,N,0.0,1.3,56253,2728,65486,3966,71590,6289,28187,6257,68249,3550,78546,4500,N,N,36637,5017,35.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.4,(X)
0500000US48257,48257,"Kaufman County, Texas",34532,1085,26759,1487,N,N,7773,1167,5.1,1.9,3.0,1.7,N,N,13.1,5.7,6.6,2.1,2.8,1.6,N,N,22.1,7.5,7.1,1.9,6.0,2.4,N,N,10.3,4.5,7.8,1.9,6.4,2.1,N,N,12.3,5.0,14.0,3.0,15.8,4.1,N,N,12.6,5.5,19.7,3.9,20.7,4.7,N,N,16.1,5.3,12.0,2.7,13.4,3.2,N,N,5.7,5.3,18.7,3.0,21.7,3.7,N,N,2.8,2.9,6.1,2.2,6.8,2.4,N,N,3.6,4.6,3.0,1.5,3.5,1.8,N,N,1.3,1.6,65258,7703,72199,2893,81561,9396,29466,6689,74038,4114,80955,4776,N,N,44262,8460,28.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.0,(X)
0500000US48291,48291,"Liberty County, Texas",25316,1255,18244,1619,N,N,7072,1191,10.2,4.0,7.4,4.9,N,N,19.7,8.0,5.7,2.6,3.4,2.8,N,N,11.6,6.4,18.0,4.7,12.8,4.4,N,N,32.2,12.6,7.2,3.1,9.2,3.4,N,N,6.7,5.4,14.9,3.8,16.4,4.4,N,N,10.8,7.2,23.4,4.3,24.4,5.3,N,N,15.2,9.2,6.2,2.3,7.8,3.1,N,N,1.1,1.9,8.6,3.2,11.2,4.3,N,N,2.5,2.6,4.5,2.6,5.9,3.5,N,N,0.0,2.6,1.4,0.8,1.5,0.9,N,N,0.3,0.5,41711,5473,51193,9009,59345,5961,19571,4130,54027,5800,61817,6730,N,N,28203,4692,37.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.9,(X)
0500000US48303,48303,"Lubbock County, Texas",105838,2350,66503,2975,47658,2707,39335,2819,8.2,1.6,4.1,1.2,1.8,1.1,15.7,3.7,5.4,1.0,2.9,1.1,0.6,0.4,10.7,2.4,11.9,1.8,8.9,1.8,4.4,1.6,17.8,3.6,11.7,1.8,9.3,2.1,7.0,2.0,15.6,3.5,15.3,1.8,14.8,2.1,12.4,2.2,15.9,3.6,18.5,2.3,22.1,3.2,25.9,4.0,11.8,3.5,10.1,1.6,13.3,2.3,16.2,2.6,4.3,1.7,11.1,1.7,15.0,2.4,19.1,3.1,4.2,1.5,3.6,0.8,4.7,1.0,6.5,1.4,1.5,1.3,4.2,1.0,5.0,1.2,6.2,1.5,2.4,1.6,47309,2417,59038,4596,72595,4387,28244,3253,65416,3328,78098,4496,92660,5314,41219,4673,33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.5,(X)
0500000US48309,48309,"McLennan County, Texas",87845,1796,56171,2414,38789,2296,31674,2367,10.7,1.9,5.4,1.7,0.8,0.6,22.2,4.2,6.6,1.4,3.7,1.4,1.1,0.7,12.0,2.9,12.7,2.0,10.9,2.2,6.7,2.0,17.2,2.8,14.4,1.6,13.9,2.1,10.8,2.3,14.8,2.9,13.9,1.9,16.3,2.5,16.0,2.7,9.8,3.1,15.0,2.0,14.7,2.2,17.4,2.9,12.7,3.7,12.9,1.8,15.3,2.0,19.8,2.8,8.0,2.8,8.4,1.5,12.1,2.0,16.5,3.0,1.7,1.2,2.8,0.8,3.7,1.2,5.4,1.8,0.8,0.7,2.8,0.8,3.9,1.3,5.6,1.8,0.8,0.8,40633,2855,49690,3220,72314,3090,23656,4017,58524,4209,67443,3302,82825,4038,40132,10252,34.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.8,(X)
0500000US48329,48329,"Midland County, Texas",52655,1270,35220,2055,N,N,17435,1930,3.9,1.4,3.1,1.7,N,N,9.7,3.7,2.6,1.2,1.5,1.2,N,N,5.9,3.5,8.7,2.1,5.5,2.3,N,N,15.4,5.2,8.8,2.9,8.5,3.5,N,N,10.6,4.5,11.5,2.5,10.3,2.7,N,N,13.0,5.0,16.1,2.6,14.7,3.3,N,N,16.4,5.2,13.9,3.0,15.6,4.1,N,N,9.9,4.0,19.1,3.0,22.1,3.9,N,N,12.4,4.9,6.1,2.2,7.3,2.8,N,N,3.8,2.6,9.3,2.3,11.4,3.0,N,N,2.8,2.1,72050,5359,85272,6350,101411,9874,46949,6688,103375,10659,119561,14160,N,N,63078,9459,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.0,(X)
0500000US48339,48339,"Montgomery County, Texas",170066,3277,126757,4493,101112,4335,43309,4017,4.5,1.0,3.2,1.0,0.6,0.4,11.0,3.5,3.7,0.9,1.8,0.7,0.7,0.5,9.7,2.7,8.7,1.2,6.5,1.2,4.6,1.2,14.5,3.7,8.7,1.2,7.8,1.3,5.7,1.1,10.9,3.3,11.9,1.8,11.7,2.0,9.2,1.7,14.7,3.5,16.3,1.8,14.8,1.8,14.9,2.1,19.5,4.1,13.6,1.6,14.1,2.0,15.9,2.2,9.2,2.5,15.4,1.9,18.2,2.4,21.6,2.9,6.9,2.0,7.4,1.4,9.0,1.8,10.7,2.1,2.7,1.8,9.9,1.8,12.9,2.4,16.1,2.9,1.0,0.6,68428,3641,81137,4349,97015,4528,39344,5580,91881,4288,105326,5361,N,N,49613,4087,29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X)
0500000US48347,48347,"Nacogdoches County, Texas",22687,1275,14420,1656,N,N,8267,1300,16.2,3.5,9.9,3.5,N,N,30.0,7.0,7.8,2.8,5.9,3.2,N,N,12.0,5.8,12.4,2.8,9.0,3.1,N,N,19.7,6.3,13.2,4.1,10.8,5.0,N,N,14.0,6.0,13.0,3.1,14.5,4.3,N,N,9.0,4.6,12.7,3.8,14.2,4.8,N,N,9.3,5.1,9.7,2.9,14.8,4.3,N,N,1.3,2.1,9.9,3.2,13.7,4.5,N,N,3.0,2.8,1.5,1.1,2.4,1.8,N,N,0.0,2.2,3.6,2.1,4.7,3.0,N,N,1.5,2.3,35587,7637,49919,5548,67699,13704,18362,4740,59655,8897,76251,13490,N,N,29313,7616,24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.0,(X)
0500000US48355,48355,"Nueces County, Texas",127788,2259,87791,2967,58076,2841,39997,2775,6.6,1.0,5.1,1.2,1.8,1.1,12.0,2.6,6.1,1.1,4.0,1.1,3.0,0.9,10.7,2.3,13.5,1.7,11.5,2.1,9.5,2.4,19.5,3.1,9.6,1.3,8.8,1.4,6.4,1.4,11.8,2.7,14.7,1.9,14.3,2.1,10.5,1.8,14.9,3.3,17.5,1.9,17.2,2.1,17.6,2.3,16.3,3.5,12.6,1.8,15.3,2.3,20.1,3.2,6.6,2.0,13.1,1.7,16.2,2.3,21.2,3.0,5.9,2.0,3.8,1.0,4.8,1.2,6.2,1.7,0.6,0.5,2.4,0.7,2.8,0.9,3.7,1.2,1.7,1.2,49338,2835,56866,4957,75919,2877,30362,2469,64345,2757,71405,3456,84320,4523,45599,4357,24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.8,(X)
0500000US48361,48361,"Orange County, Texas",32004,1094,22649,1598,N,N,9355,1379,6.3,2.2,3.2,1.7,N,N,14.2,6.3,6.5,2.3,2.5,1.7,N,N,16.2,6.4,10.1,2.5,8.7,2.5,N,N,13.9,5.8,9.9,2.2,9.1,3.1,N,N,12.5,4.3,14.8,3.3,13.2,3.9,N,N,18.3,6.6,20.4,3.6,24.4,4.6,N,N,11.4,4.9,14.8,3.9,17.0,4.5,N,N,8.9,5.7,9.6,2.7,12.5,3.8,N,N,2.5,2.3,4.5,1.5,5.5,1.9,N,N,0.7,1.2,3.1,1.4,3.7,1.8,N,N,1.4,1.4,52728,4112,63574,7149,71495,5719,29552,6147,68094,6061,76891,6398,N,N,44303,11248,54.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),52.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),59.1,(X)
0500000US48367,48367,"Parker County, Texas",43524,1321,33081,1672,N,N,10443,1569,7.0,2.3,3.8,2.0,N,N,17.9,8.1,4.4,1.8,3.3,1.9,N,N,8.3,4.2,9.6,2.6,8.1,3.0,N,N,15.5,5.7,8.8,2.9,8.2,3.3,N,N,10.2,4.7,13.6,3.0,14.1,3.6,N,N,13.9,5.4,17.2,3.5,17.1,3.6,N,N,16.1,7.6,13.3,2.7,15.4,3.3,N,N,6.4,3.8,13.7,2.7,14.2,3.1,N,N,9.9,5.6,7.0,2.1,8.8,2.8,N,N,0.4,0.4,5.5,1.8,6.8,2.4,N,N,1.3,1.5,60454,3573,66016,6375,79307,8293,32249,8345,77229,5372,85932,6305,N,N,45757,7201,28.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X)
0500000US48375,48375,"Potter County, Texas",43194,1177,28616,1693,18618,1778,14578,1439,9.8,2.2,7.5,2.4,4.4,2.8,15.6,4.8,8.5,2.2,6.3,2.2,2.8,1.8,14.6,4.1,13.6,2.3,12.8,2.9,6.9,3.0,20.9,5.1,14.0,2.6,12.6,3.0,10.1,3.6,15.3,4.4,17.1,2.6,17.7,3.0,18.8,4.0,11.3,3.5,15.0,2.3,15.3,2.8,17.9,3.4,14.5,4.6,9.4,2.1,10.6,2.6,14.7,3.7,4.3,2.3,7.8,1.8,11.0,2.8,14.9,4.0,2.2,1.7,2.7,0.9,3.3,1.1,4.8,1.6,1.0,0.9,2.1,1.0,3.1,1.5,4.8,2.3,0.3,0.4,37823,4215,42855,3307,59958,5886,23984,4225,60052,9685,71887,14182,N,N,33059,3613,36.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X)
0500000US48381,48381,"Randall County, Texas",49024,1295,33273,1769,N,N,15751,1951,6.1,1.7,3.3,1.5,N,N,12.0,4.2,3.5,1.3,1.5,1.0,N,N,7.7,3.3,9.3,2.3,6.8,1.9,N,N,17.4,5.6,7.2,1.7,5.1,1.7,N,N,11.2,3.6,15.2,2.9,13.2,2.7,N,N,19.6,5.8,18.6,2.9,18.5,3.4,N,N,17.4,5.2,13.3,2.2,16.1,2.9,N,N,6.4,3.3,18.0,2.7,23.3,3.5,N,N,6.7,3.5,6.4,1.8,8.8,2.6,N,N,1.2,1.3,2.5,0.7,3.5,1.1,N,N,0.3,0.3,60801,3911,77807,5640,88010,7465,35978,5256,76144,4322,90923,6069,N,N,43418,4708,32.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.3,(X)
0500000US48397,48397,"Rockwall County, Texas",27818,1001,23032,1294,N,N,4786,1086,2.7,2.3,2.9,2.4,N,N,3.9,5.8,2.1,1.4,1.2,1.2,N,N,7.6,5.9,5.5,1.9,1.4,1.1,N,N,25.6,9.9,4.9,2.2,4.5,2.8,N,N,11.3,7.4,11.4,3.5,11.1,4.0,N,N,14.7,9.1,14.3,3.9,14.0,4.1,N,N,11.8,7.3,16.3,3.9,17.8,4.0,N,N,8.5,8.6,22.2,4.7,23.9,5.4,N,N,9.0,9.7,11.7,3.4,14.1,4.2,N,N,0.0,3.8,8.9,3.2,9.2,3.6,N,N,7.6,7.5,93054,5697,95392,6469,103640,5444,35644,8425,104614,8319,112133,9900,N,N,60592,19129,27.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X)
0500000US48409,48409,"San Patricio County, Texas",22725,1090,16960,1161,N,N,5765,1133,9.3,3.2,7.1,3.2,N,N,18.5,7.1,5.4,2.5,4.6,3.1,N,N,9.3,4.5,9.7,2.6,5.9,2.2,N,N,20.8,7.5,10.9,3.6,10.6,3.9,N,N,12.4,7.8,17.3,3.8,16.5,4.1,N,N,15.5,8.1,19.4,4.0,22.2,4.8,N,N,12.8,6.2,11.0,3.3,13.1,4.1,N,N,3.9,4.2,13.3,3.4,16.1,4.0,N,N,4.2,3.8,2.7,1.5,2.6,1.6,N,N,2.8,3.2,0.9,0.7,1.2,0.9,N,N,0.0,3.2,46425,4486,55214,6206,69041,5612,27736,9231,60133,5598,67226,6626,N,N,36706,6678,25.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X)
0500000US48423,48423,"Smith County, Texas",79043,1976,53610,2332,39060,2210,25433,2380,6.8,1.5,3.9,1.6,1.3,1.0,14.2,3.5,5.6,1.3,2.2,1.0,1.5,0.9,12.9,3.5,12.4,1.9,8.1,1.9,4.2,1.5,22.7,4.6,12.5,2.0,11.0,2.4,8.7,2.5,14.8,4.0,14.4,2.0,13.6,2.4,13.7,2.8,15.1,3.1,18.2,2.3,20.9,3.0,22.0,3.9,12.0,3.7,13.1,1.9,17.1,2.8,20.5,3.4,4.4,2.3,11.2,1.6,15.2,2.2,18.0,3.0,2.5,1.2,3.2,0.9,4.5,1.3,5.3,1.7,0.6,0.6,2.7,1.0,3.5,1.2,4.8,1.6,0.9,1.0,47745,3549,62354,6242,71847,6188,25109,2714,65102,4213,77951,4952,N,N,36596,5986,29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X)
0500000US48439,48439,"Tarrant County, Texas",673785,4965,464719,6622,332452,6364,209066,6498,6.3,0.5,4.2,0.6,1.2,0.4,12.9,1.2,3.8,0.4,2.6,0.4,1.4,0.4,6.9,0.9,9.9,0.6,7.7,0.6,4.9,0.6,15.9,1.4,10.2,0.7,9.3,0.8,6.7,0.8,13.6,1.3,13.2,0.7,12.0,0.8,10.7,0.8,15.6,1.3,19.4,0.8,19.2,1.0,19.2,1.1,18.5,1.4,12.1,0.7,13.4,0.9,15.3,1.1,8.0,1.0,14.1,0.7,17.5,1.0,22.0,1.2,5.3,0.9,5.5,0.4,7.1,0.5,9.0,0.7,1.7,0.6,5.5,0.4,7.2,0.6,9.7,0.8,1.6,0.4,56895,1075,68044,1624,83437,1791,35718,1960,78597,1703,90571,2392,107385,2981,48046,2234,28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.7,(X)
0500000US48441,48441,"Taylor County, Texas",49880,1442,32174,1717,24533,1738,17706,1538,9.4,2.5,5.3,2.1,1.3,1.0,19.3,5.6,6.3,1.9,3.7,1.7,1.8,1.2,12.3,4.8,12.5,2.3,7.1,2.4,5.2,2.4,23.9,5.2,11.5,2.4,13.9,3.2,11.8,3.7,9.1,3.0,15.0,2.5,13.3,2.6,14.6,3.3,15.8,4.6,19.7,2.8,22.1,3.9,24.3,4.1,12.1,3.6,11.6,1.9,14.1,2.7,14.7,3.3,5.5,2.6,8.4,1.8,12.4,2.7,15.9,3.5,1.1,1.0,3.2,1.2,4.5,1.7,5.8,2.3,0.5,0.6,2.5,1.1,3.6,1.7,4.8,2.2,0.4,0.6,44447,2832,57481,6378,65382,4268,22395,2604,58359,4035,70402,5276,N,N,32853,4623,31.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X)
0500000US48451,48451,"Tom Green County, Texas",43376,1308,27130,1798,N,N,16246,1687,6.0,1.7,2.6,1.6,N,N,11.9,4.2,5.3,1.8,2.2,1.3,N,N,11.1,4.5,11.4,2.4,7.4,2.6,N,N,19.1,4.8,12.1,3.2,10.9,3.8,N,N,13.0,4.2,18.9,3.3,18.5,4.1,N,N,19.7,5.6,19.9,3.1,24.7,4.1,N,N,11.5,4.4,12.0,2.7,13.7,3.2,N,N,9.0,5.0,9.1,2.2,12.3,2.7,N,N,3.9,3.6,2.5,1.4,3.9,2.2,N,N,0.0,1.1,2.6,1.2,3.7,1.8,N,N,0.8,1.0,45968,2637,58009,3784,68546,5117,31758,3393,62605,5423,75364,7155,N,N,40665,7328,30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X)
0500000US48453,48453,"Travis County, Texas",428889,4220,243468,4394,175222,4446,185421,4715,6.8,0.7,4.1,0.7,1.2,0.5,11.2,1.3,3.8,0.5,2.6,0.6,1.0,0.4,5.9,0.9,8.6,0.7,7.2,1.0,4.7,0.9,11.2,1.2,9.2,0.8,7.7,0.9,5.3,0.9,11.4,1.3,13.6,0.9,11.4,1.3,9.9,1.3,16.5,1.6,18.1,0.9,17.0,1.3,16.6,1.5,19.4,1.4,11.9,0.9,12.9,1.2,14.2,1.4,9.8,1.2,14.9,1.0,18.4,1.4,22.4,1.9,9.4,1.3,5.3,0.5,7.6,0.8,10.0,1.2,2.0,0.6,7.7,0.7,11.1,1.0,14.9,1.3,3.0,0.7,60464,1786,75071,2343,95141,2987,42586,1997,85541,2229,104635,3516,125651,4733,57912,2456,31.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X)
0500000US48469,48469,"Victoria County, Texas",32512,907,24378,1345,N,N,8134,1122,6.2,2.6,4.3,2.6,N,N,13.9,7.7,5.0,1.8,4.2,2.2,N,N,7.6,3.8,12.0,3.0,12.3,3.6,N,N,14.3,4.9,9.2,2.2,8.8,2.9,N,N,10.9,4.3,14.9,3.1,14.1,3.8,N,N,18.5,5.8,18.4,3.2,17.7,3.9,N,N,20.2,6.6,13.8,3.4,15.4,4.2,N,N,5.3,2.9,11.7,2.6,12.8,3.1,N,N,6.5,5.0,5.5,1.7,6.8,2.2,N,N,1.5,1.8,3.2,1.4,3.6,1.7,N,N,1.3,1.3,52304,3377,56979,6707,75458,8113,35846,2578,68151,4483,72586,4362,N,N,49238,11463,28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.9,(X)
0500000US48471,48471,"Walker County, Texas",20440,1674,11374,1733,N,N,9066,1278,13.3,4.1,4.5,4.1,N,N,26.4,8.6,10.5,4.8,10.2,6.3,N,N,9.3,6.7,11.4,3.9,6.8,4.1,N,N,18.2,7.0,12.9,3.6,10.2,4.5,N,N,16.3,6.0,10.6,3.4,9.6,5.0,N,N,10.3,4.8,17.9,5.1,24.2,7.8,N,N,10.0,6.0,13.4,5.1,20.6,8.4,N,N,4.7,3.6,5.1,2.7,6.4,4.6,N,N,3.0,2.5,1.7,1.9,3.1,3.4,N,N,0.0,2.0,3.2,1.9,4.2,2.9,N,N,1.8,2.3,38369,8172,57440,5176,68503,9704,22782,5117,54562,7709,71451,12851,N,N,32564,6538,36.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X)
0500000US48479,48479,"Webb County, Texas",68696,1627,57574,1938,37772,2325,11122,1464,14.5,1.8,12.3,2.0,6.7,2.0,32.0,6.3,7.2,1.4,6.6,1.5,4.7,1.5,10.6,3.5,12.5,2.0,12.2,1.9,12.1,2.5,14.0,5.4,10.9,1.7,11.1,1.8,10.3,2.4,8.2,4.1,15.6,2.4,16.3,2.6,16.9,3.0,10.3,4.4,15.5,2.2,16.0,2.4,16.3,2.5,12.4,5.9,10.4,1.8,11.0,2.0,12.7,2.8,8.5,4.9,9.0,1.8,9.4,2.0,12.8,3.0,3.6,2.2,2.6,1.1,3.0,1.3,4.4,2.0,0.0,1.7,1.9,0.6,2.1,0.7,3.1,1.1,0.3,0.6,39991,2637,42773,2237,49285,3270,20899,2964,53207,2962,56223,3403,66756,4934,32068,4105,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.8,(X)
0500000US48485,48485,"Wichita County, Texas",49809,1571,32369,1769,N,N,17440,1717,8.4,2.2,8.5,2.5,N,N,12.7,3.6,6.9,1.7,3.7,2.0,N,N,14.9,4.0,14.4,2.9,10.8,3.1,N,N,23.5,4.9,12.0,2.3,10.8,2.9,N,N,14.8,4.0,13.5,2.5,12.7,3.2,N,N,11.0,3.4,21.0,2.8,21.2,3.4,N,N,15.8,5.1,9.6,1.9,13.2,2.8,N,N,2.6,2.0,8.8,2.2,11.1,2.7,N,N,4.0,2.3,3.2,1.2,4.4,1.8,N,N,0.9,1.0,2.3,1.0,3.5,1.5,N,N,0.0,1.1,43525,3740,54100,4284,71083,4072,24534,2765,56642,3607,66856,5108,N,N,33510,3382,31.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X)
