"Notes"	"Year"	"Year Code"	"County"	"County Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"2015"	"2015"	"San Francisco County, CA"	"06075"	"Heroin"	"T40.1"	25	864816	2.9
	"2015"	"2015"	"San Francisco County, CA"	"06075"	"Other opioids"	"T40.2"	40	864816	4.6
	"2015"	"2015"	"San Francisco County, CA"	"06075"	"Methadone"	"T40.3"	28	864816	3.2
	"2015"	"2015"	"San Francisco County, CA"	"06075"	"Other synthetic narcotics"	"T40.4"	16	864816	Unreliable
	"2015"	"2015"	"San Francisco County, CA"	"06075"	"Cocaine"	"T40.5"	68	864816	7.9
	"2015"	"2015"	"San Joaquin County, CA"	"06077"	"Heroin"	"T40.1"	11	726106	Unreliable
	"2015"	"2015"	"San Joaquin County, CA"	"06077"	"Other opioids"	"T40.2"	33	726106	4.5
	"2015"	"2015"	"San Joaquin County, CA"	"06077"	"Methadone"	"T40.3"	12	726106	Unreliable
	"2015"	"2015"	"San Joaquin County, CA"	"06077"	"Cocaine"	"T40.5"	11	726106	Unreliable
	"2015"	"2015"	"San Luis Obispo County, CA"	"06079"	"Other opioids"	"T40.2"	17	281401	Unreliable
	"2015"	"2015"	"San Mateo County, CA"	"06081"	"Other opioids"	"T40.2"	16	765135	Unreliable
	"2015"	"2015"	"Santa Barbara County, CA"	"06083"	"Heroin"	"T40.1"	17	444769	Unreliable
	"2015"	"2015"	"Santa Barbara County, CA"	"06083"	"Other opioids"	"T40.2"	16	444769	Unreliable
	"2015"	"2015"	"Santa Clara County, CA"	"06085"	"Heroin"	"T40.1"	18	1918044	Unreliable
	"2015"	"2015"	"Santa Clara County, CA"	"06085"	"Other opioids"	"T40.2"	35	1918044	1.8
	"2015"	"2015"	"Santa Clara County, CA"	"06085"	"Methadone"	"T40.3"	11	1918044	Unreliable
	"2015"	"2015"	"Santa Clara County, CA"	"06085"	"Other synthetic narcotics"	"T40.4"	10	1918044	Unreliable
	"2015"	"2015"	"Santa Cruz County, CA"	"06087"	"Heroin"	"T40.1"	12	274146	Unreliable
	"2015"	"2015"	"Solano County, CA"	"06095"	"Other opioids"	"T40.2"	10	436092	Unreliable
	"2015"	"2015"	"Sonoma County, CA"	"06097"	"Heroin"	"T40.1"	17	502146	Unreliable
	"2015"	"2015"	"Sonoma County, CA"	"06097"	"Other opioids"	"T40.2"	12	502146	Unreliable
	"2015"	"2015"	"Stanislaus County, CA"	"06099"	"Other opioids"	"T40.2"	13	538388	Unreliable
	"2015"	"2015"	"Ventura County, CA"	"06111"	"Heroin"	"T40.1"	27	850536	3.2
	"2015"	"2015"	"Ventura County, CA"	"06111"	"Other opioids"	"T40.2"	21	850536	2.5
	"2015"	"2015"	"Adams County, CO"	"08001"	"Heroin"	"T40.1"	14	491337	Unreliable
	"2015"	"2015"	"Adams County, CO"	"08001"	"Other opioids"	"T40.2"	33	491337	6.7
	"2015"	"2015"	"Arapahoe County, CO"	"08005"	"Heroin"	"T40.1"	13	631096	Unreliable
	"2015"	"2015"	"Arapahoe County, CO"	"08005"	"Other opioids"	"T40.2"	52	631096	8.2
	"2015"	"2015"	"Arapahoe County, CO"	"08005"	"Other synthetic narcotics"	"T40.4"	10	631096	Unreliable
	"2015"	"2015"	"Arapahoe County, CO"	"08005"	"Cocaine"	"T40.5"	20	631096	3.2
	"2015"	"2015"	"Denver County, CO"	"08031"	"Heroin"	"T40.1"	33	682545	4.8
	"2015"	"2015"	"Denver County, CO"	"08031"	"Other opioids"	"T40.2"	45	682545	6.6
	"2015"	"2015"	"Denver County, CO"	"08031"	"Cocaine"	"T40.5"	23	682545	3.4
	"2015"	"2015"	"El Paso County, CO"	"08041"	"Heroin"	"T40.1"	31	674471	4.6
	"2015"	"2015"	"El Paso County, CO"	"08041"	"Other opioids"	"T40.2"	29	674471	4.3
	"2015"	"2015"	"El Paso County, CO"	"08041"	"Other synthetic narcotics"	"T40.4"	13	674471	Unreliable
	"2015"	"2015"	"Jefferson County, CO"	"08059"	"Heroin"	"T40.1"	19	565524	Unreliable
	"2015"	"2015"	"Jefferson County, CO"	"08059"	"Other opioids"	"T40.2"	34	565524	6.0
	"2015"	"2015"	"Larimer County, CO"	"08069"	"Other opioids"	"T40.2"	15	333577	Unreliable
	"2015"	"2015"	"Pueblo County, CO"	"08101"	"Heroin"	"T40.1"	16	163591	Unreliable
	"2015"	"2015"	"Weld County, CO"	"08123"	"Other opioids"	"T40.2"	12	285174	Unreliable
	"2015"	"2015"	"Fairfield County, CT"	"09001"	"Heroin"	"T40.1"	59	948053	6.2
	"2015"	"2015"	"Fairfield County, CT"	"09001"	"Other opioids"	"T40.2"	31	948053	3.3
	"2015"	"2015"	"Fairfield County, CT"	"09001"	"Methadone"	"T40.3"	13	948053	Unreliable
	"2015"	"2015"	"Fairfield County, CT"	"09001"	"Other synthetic narcotics"	"T40.4"	38	948053	4.0
	"2015"	"2015"	"Fairfield County, CT"	"09001"	"Cocaine"	"T40.5"	26	948053	2.7
	"2015"	"2015"	"Hartford County, CT"	"09003"	"Heroin"	"T40.1"	115	895841	12.8
	"2015"	"2015"	"Hartford County, CT"	"09003"	"Other opioids"	"T40.2"	52	895841	5.8
	"2015"	"2015"	"Hartford County, CT"	"09003"	"Methadone"	"T40.3"	10	895841	Unreliable
	"2015"	"2015"	"Hartford County, CT"	"09003"	"Other synthetic narcotics"	"T40.4"	73	895841	8.1
	"2015"	"2015"	"Hartford County, CT"	"09003"	"Cocaine"	"T40.5"	49	895841	5.5
	"2015"	"2015"	"Litchfield County, CT"	"09005"	"Heroin"	"T40.1"	31	183603	16.9
	"2015"	"2015"	"Litchfield County, CT"	"09005"	"Other opioids"	"T40.2"	13	183603	Unreliable
	"2015"	"2015"	"Litchfield County, CT"	"09005"	"Other synthetic narcotics"	"T40.4"	15	183603	Unreliable
	"2015"	"2015"	"Middlesex County, CT"	"09007"	"Heroin"	"T40.1"	23	164063	14.0
	"2015"	"2015"	"Middlesex County, CT"	"09007"	"Cocaine"	"T40.5"	10	164063	Unreliable
	"2015"	"2015"	"New Haven County, CT"	"09009"	"Heroin"	"T40.1"	93	859470	10.8
	"2015"	"2015"	"New Haven County, CT"	"09009"	"Other opioids"	"T40.2"	49	859470	5.7
	"2015"	"2015"	"New Haven County, CT"	"09009"	"Methadone"	"T40.3"	35	859470	4.1
	"2015"	"2015"	"New Haven County, CT"	"09009"	"Other synthetic narcotics"	"T40.4"	40	859470	4.7
	"2015"	"2015"	"New Haven County, CT"	"09009"	"Cocaine"	"T40.5"	49	859470	5.7
	"2015"	"2015"	"New London County, CT"	"09011"	"Heroin"	"T40.1"	43	271863	15.8
	"2015"	"2015"	"New London County, CT"	"09011"	"Other opioids"	"T40.2"	19	271863	Unreliable
	"2015"	"2015"	"New London County, CT"	"09011"	"Other synthetic narcotics"	"T40.4"	13	271863	Unreliable
	"2015"	"2015"	"New London County, CT"	"09011"	"Cocaine"	"T40.5"	17	271863	Unreliable
	"2015"	"2015"	"Tolland County, CT"	"09013"	"Heroin"	"T40.1"	11	151420	Unreliable
	"2015"	"2015"	"Tolland County, CT"	"09013"	"Other synthetic narcotics"	"T40.4"	13	151420	Unreliable
	"2015"	"2015"	"Windham County, CT"	"09015"	"Heroin"	"T40.1"	17	116573	Unreliable
	"2015"	"2015"	"Windham County, CT"	"09015"	"Other synthetic narcotics"	"T40.4"	10	116573	Unreliable
	"2015"	"2015"	"Kent County, DE"	"10001"	"Other synthetic narcotics"	"T40.4"	13	173533	Unreliable
	"2015"	"2015"	"New Castle County, DE"	"10003"	"Heroin"	"T40.1"	36	556779	6.5
	"2015"	"2015"	"New Castle County, DE"	"10003"	"Other opioids"	"T40.2"	21	556779	3.8
	"2015"	"2015"	"New Castle County, DE"	"10003"	"Methadone"	"T40.3"	10	556779	Unreliable
	"2015"	"2015"	"New Castle County, DE"	"10003"	"Other synthetic narcotics"	"T40.4"	20	556779	3.6
	"2015"	"2015"	"New Castle County, DE"	"10003"	"Cocaine"	"T40.5"	13	556779	Unreliable
	"2015"	"2015"	"Sussex County, DE"	"10005"	"Heroin"	"T40.1"	21	215622	9.7
	"2015"	"2015"	"Sussex County, DE"	"10005"	"Cocaine"	"T40.5"	10	215622	Unreliable
	"2015"	"2015"	"District of Columbia, DC"	"11001"	"Heroin"	"T40.1"	67	672228	10.0
	"2015"	"2015"	"District of Columbia, DC"	"11001"	"Other opioids"	"T40.2"	22	672228	3.3
	"2015"	"2015"	"District of Columbia, DC"	"11001"	"Other synthetic narcotics"	"T40.4"	27	672228	4.0
	"2015"	"2015"	"District of Columbia, DC"	"11001"	"Cocaine"	"T40.5"	35	672228	5.2
	"2015"	"2015"	"Brevard County, FL"	"12009"	"Other opioids"	"T40.2"	24	568088	4.2
	"2015"	"2015"	"Brevard County, FL"	"12009"	"Other synthetic narcotics"	"T40.4"	13	568088	Unreliable
	"2015"	"2015"	"Brevard County, FL"	"12009"	"Cocaine"	"T40.5"	23	568088	4.0
	"2015"	"2015"	"Brevard County, FL"	"12009"	"Other and unspecified narcotics"	"T40.6"	11	568088	Unreliable
	"2015"	"2015"	"Broward County, FL"	"12011"	"Heroin"	"T40.1"	45	1896425	2.4
	"2015"	"2015"	"Broward County, FL"	"12011"	"Other opioids"	"T40.2"	38	1896425	2.0
	"2015"	"2015"	"Broward County, FL"	"12011"	"Other synthetic narcotics"	"T40.4"	40	1896425	2.1
	"2015"	"2015"	"Broward County, FL"	"12011"	"Cocaine"	"T40.5"	46	1896425	2.4
	"2015"	"2015"	"Clay County, FL"	"12019"	"Other opioids"	"T40.2"	26	203967	12.7
	"2015"	"2015"	"Clay County, FL"	"12019"	"Cocaine"	"T40.5"	10	203967	Unreliable
	"2015"	"2015"	"Collier County, FL"	"12021"	"Heroin"	"T40.1"	10	357305	Unreliable
	"2015"	"2015"	"Collier County, FL"	"12021"	"Other opioids"	"T40.2"	22	357305	6.2
	"2015"	"2015"	"Collier County, FL"	"12021"	"Other synthetic narcotics"	"T40.4"	12	357305	Unreliable
	"2015"	"2015"	"Collier County, FL"	"12021"	"Cocaine"	"T40.5"	14	357305	Unreliable
	"2015"	"2015"	"Duval County, FL"	"12031"	"Heroin"	"T40.1"	32	913010	3.5
	"2015"	"2015"	"Duval County, FL"	"12031"	"Other opioids"	"T40.2"	74	913010	8.1
	"2015"	"2015"	"Duval County, FL"	"12031"	"Methadone"	"T40.3"	13	913010	Unreliable
	"2015"	"2015"	"Duval County, FL"	"12031"	"Other synthetic narcotics"	"T40.4"	42	913010	4.6
	"2015"	"2015"	"Duval County, FL"	"12031"	"Cocaine"	"T40.5"	37	913010	4.1
	"2015"	"2015"	"Escambia County, FL"	"12033"	"Heroin"	"T40.1"	17	311003	Unreliable
	"2015"	"2015"	"Escambia County, FL"	"12033"	"Other opioids"	"T40.2"	24	311003	7.7
	"2015"	"2015"	"Escambia County, FL"	"12033"	"Cocaine"	"T40.5"	13	311003	Unreliable
	"2015"	"2015"	"Hillsborough County, FL"	"12057"	"Heroin"	"T40.1"	26	1349050	1.9
	"2015"	"2015"	"Hillsborough County, FL"	"12057"	"Other opioids"	"T40.2"	75	1349050	5.6
	"2015"	"2015"	"Hillsborough County, FL"	"12057"	"Methadone"	"T40.3"	31	1349050	2.3
	"2015"	"2015"	"Hillsborough County, FL"	"12057"	"Other synthetic narcotics"	"T40.4"	27	1349050	2.0
	"2015"	"2015"	"Hillsborough County, FL"	"12057"	"Cocaine"	"T40.5"	28	1349050	2.1
	"2015"	"2015"	"Lee County, FL"	"12071"	"Heroin"	"T40.1"	36	701982	5.1
	"2015"	"2015"	"Lee County, FL"	"12071"	"Other opioids"	"T40.2"	32	701982	4.6
	"2015"	"2015"	"Lee County, FL"	"12071"	"Methadone"	"T40.3"	10	701982	Unreliable
	"2015"	"2015"	"Lee County, FL"	"12071"	"Other synthetic narcotics"	"T40.4"	30	701982	4.3
	"2015"	"2015"	"Lee County, FL"	"12071"	"Cocaine"	"T40.5"	23	701982	3.3
	"2015"	"2015"	"Manatee County, FL"	"12081"	"Heroin"	"T40.1"	41	363369	11.3
	"2015"	"2015"	"Manatee County, FL"	"12081"	"Other opioids"	"T40.2"	37	363369	10.2
	"2015"	"2015"	"Manatee County, FL"	"12081"	"Other synthetic narcotics"	"T40.4"	76	363369	20.9
	"2015"	"2015"	"Manatee County, FL"	"12081"	"Cocaine"	"T40.5"	56	363369	15.4
	"2015"	"2015"	"Miami-Dade County, FL"	"12086"	"Heroin"	"T40.1"	63	2693117	2.3
	"2015"	"2015"	"Miami-Dade County, FL"	"12086"	"Other opioids"	"T40.2"	43	2693117	1.6
	"2015"	"2015"	"Miami-Dade County, FL"	"12086"	"Other synthetic narcotics"	"T40.4"	68	2693117	2.5
	"2015"	"2015"	"Miami-Dade County, FL"	"12086"	"Cocaine"	"T40.5"	78	2693117	2.9
	"2015"	"2015"	"Okaloosa County, FL"	"12091"	"Heroin"	"T40.1"	11	198664	Unreliable
	"2015"	"2015"	"Okaloosa County, FL"	"12091"	"Other opioids"	"T40.2"	14	198664	Unreliable
	"2015"	"2015"	"Okaloosa County, FL"	"12091"	"Other synthetic narcotics"	"T40.4"	12	198664	Unreliable
	"2015"	"2015"	"Okaloosa County, FL"	"12091"	"Cocaine"	"T40.5"	10	198664	Unreliable
	"2015"	"2015"	"Orange County, FL"	"12095"	"Heroin"	"T40.1"	61	1288126	4.7
	"2015"	"2015"	"Orange County, FL"	"12095"	"Other opioids"	"T40.2"	55	1288126	4.3
	"2015"	"2015"	"Orange County, FL"	"12095"	"Methadone"	"T40.3"	13	1288126	Unreliable
	"2015"	"2015"	"Orange County, FL"	"12095"	"Other synthetic narcotics"	"T40.4"	51	1288126	4.0
	"2015"	"2015"	"Orange County, FL"	"12095"	"Cocaine"	"T40.5"	56	1288126	4.3
	"2015"	"2015"	"Osceola County, FL"	"12097"	"Heroin"	"T40.1"	17	323993	Unreliable
	"2015"	"2015"	"Osceola County, FL"	"12097"	"Other opioids"	"T40.2"	13	323993	Unreliable
	"2015"	"2015"	"Palm Beach County, FL"	"12099"	"Heroin"	"T40.1"	70	1422789	4.9
	"2015"	"2015"	"Palm Beach County, FL"	"12099"	"Other opioids"	"T40.2"	41	1422789	2.9
	"2015"	"2015"	"Palm Beach County, FL"	"12099"	"Other synthetic narcotics"	"T40.4"	38	1422789	2.7
	"2015"	"2015"	"Palm Beach County, FL"	"12099"	"Cocaine"	"T40.5"	51	1422789	3.6
	"2015"	"2015"	"Pasco County, FL"	"12101"	"Other opioids"	"T40.2"	23	497909	4.6
	"2015"	"2015"	"Pasco County, FL"	"12101"	"Methadone"	"T40.3"	13	497909	Unreliable
	"2015"	"2015"	"Pinellas County, FL"	"12103"	"Other opioids"	"T40.2"	26	949827	2.7
	"2015"	"2015"	"Pinellas County, FL"	"12103"	"Methadone"	"T40.3"	13	949827	Unreliable
	"2015"	"2015"	"Pinellas County, FL"	"12103"	"Other synthetic narcotics"	"T40.4"	22	949827	2.3
	"2015"	"2015"	"Pinellas County, FL"	"12103"	"Cocaine"	"T40.5"	19	949827	Unreliable
	"2015"	"2015"	"Polk County, FL"	"12105"	"Heroin"	"T40.1"	10	650092	Unreliable
	"2015"	"2015"	"Polk County, FL"	"12105"	"Other opioids"	"T40.2"	11	650092	Unreliable
	"2015"	"2015"	"Polk County, FL"	"12105"	"Other synthetic narcotics"	"T40.4"	14	650092	Unreliable
	"2015"	"2015"	"Polk County, FL"	"12105"	"Cocaine"	"T40.5"	12	650092	Unreliable
	"2015"	"2015"	"Santa Rosa County, FL"	"12113"	"Other opioids"	"T40.2"	12	167040	Unreliable
	"2015"	"2015"	"Sarasota County, FL"	"12115"	"Heroin"	"T40.1"	19	405549	Unreliable
	"2015"	"2015"	"Sarasota County, FL"	"12115"	"Other opioids"	"T40.2"	36	405549	8.9
	"2015"	"2015"	"Sarasota County, FL"	"12115"	"Methadone"	"T40.3"	13	405549	Unreliable
	"2015"	"2015"	"Sarasota County, FL"	"12115"	"Other synthetic narcotics"	"T40.4"	42	405549	10.4
	"2015"	"2015"	"Sarasota County, FL"	"12115"	"Cocaine"	"T40.5"	21	405549	5.2
	"2015"	"2015"	"Seminole County, FL"	"12117"	"Heroin"	"T40.1"	24	449144	5.3
	"2015"	"2015"	"Seminole County, FL"	"12117"	"Other opioids"	"T40.2"	22	449144	4.9
	"2015"	"2015"	"Seminole County, FL"	"12117"	"Other synthetic narcotics"	"T40.4"	17	449144	Unreliable
	"2015"	"2015"	"Seminole County, FL"	"12117"	"Cocaine"	"T40.5"	15	449144	Unreliable
	"2015"	"2015"	"Volusia County, FL"	"12127"	"Heroin"	"T40.1"	23	517887	4.4
	"2015"	"2015"	"Volusia County, FL"	"12127"	"Other opioids"	"T40.2"	45	517887	8.7
	"2015"	"2015"	"Volusia County, FL"	"12127"	"Methadone"	"T40.3"	15	517887	Unreliable
	"2015"	"2015"	"Volusia County, FL"	"12127"	"Other synthetic narcotics"	"T40.4"	22	517887	4.2
	"2015"	"2015"	"Volusia County, FL"	"12127"	"Cocaine"	"T40.5"	19	517887	Unreliable
	"2015"	"2015"	"Carroll County, GA"	"13045"	"Other opioids"	"T40.2"	10	114545	Unreliable
	"2015"	"2015"	"Chatham County, GA"	"13051"	"Other opioids"	"T40.2"	11	286956	Unreliable
	"2015"	"2015"	"Cherokee County, GA"	"13057"	"Heroin"	"T40.1"	13	235900	Unreliable
	"2015"	"2015"	"Cherokee County, GA"	"13057"	"Other opioids"	"T40.2"	19	235900	Unreliable
	"2015"	"2015"	"Cherokee County, GA"	"13057"	"Methadone"	"T40.3"	10	235900	Unreliable
	"2015"	"2015"	"Cherokee County, GA"	"13057"	"Other synthetic narcotics"	"T40.4"	13	235900	Unreliable
	"2015"	"2015"	"Clayton County, GA"	"13063"	"Other opioids"	"T40.2"	11	273955	Unreliable
	"2015"	"2015"	"Cobb County, GA"	"13067"	"Heroin"	"T40.1"	36	741334	4.9
	"2015"	"2015"	"Cobb County, GA"	"13067"	"Other opioids"	"T40.2"	41	741334	5.5
	"2015"	"2015"	"Cobb County, GA"	"13067"	"Other synthetic narcotics"	"T40.4"	34	741334	4.6
	"2015"	"2015"	"Cobb County, GA"	"13067"	"Cocaine"	"T40.5"	11	741334	Unreliable
	"2015"	"2015"	"DeKalb County, GA"	"13089"	"Heroin"	"T40.1"	21	734871	2.9
	"2015"	"2015"	"DeKalb County, GA"	"13089"	"Other opioids"	"T40.2"	20	734871	2.7
	"2015"	"2015"	"DeKalb County, GA"	"13089"	"Other synthetic narcotics"	"T40.4"	18	734871	Unreliable
	"2015"	"2015"	"DeKalb County, GA"	"13089"	"Cocaine"	"T40.5"	14	734871	Unreliable
	"2015"	"2015"	"Douglas County, GA"	"13097"	"Other opioids"	"T40.2"	10	140733	Unreliable
	"2015"	"2015"	"Forsyth County, GA"	"13117"	"Heroin"	"T40.1"	13	212438	Unreliable
	"2015"	"2015"	"Forsyth County, GA"	"13117"	"Other opioids"	"T40.2"	11	212438	Unreliable
	"2015"	"2015"	"Forsyth County, GA"	"13117"	"Other synthetic narcotics"	"T40.4"	12	212438	Unreliable
	"2015"	"2015"	"Fulton County, GA"	"13121"	"Heroin"	"T40.1"	47	1010562	4.7
	"2015"	"2015"	"Fulton County, GA"	"13121"	"Other opioids"	"T40.2"	36	1010562	3.6
	"2015"	"2015"	"Fulton County, GA"	"13121"	"Other synthetic narcotics"	"T40.4"	44	1010562	4.4
	"2015"	"2015"	"Fulton County, GA"	"13121"	"Cocaine"	"T40.5"	48	1010562	4.7
	"2015"	"2015"	"Gwinnett County, GA"	"13135"	"Heroin"	"T40.1"	26	895823	2.9
	"2015"	"2015"	"Gwinnett County, GA"	"13135"	"Other opioids"	"T40.2"	27	895823	3.0
	"2015"	"2015"	"Gwinnett County, GA"	"13135"	"Other synthetic narcotics"	"T40.4"	31	895823	3.5
	"2015"	"2015"	"Paulding County, GA"	"13223"	"Other opioids"	"T40.2"	16	152238	Unreliable
	"2015"	"2015"	"Richmond County, GA"	"13245"	"Other opioids"	"T40.2"	17	201793	Unreliable
	"2015"	"2015"	"Honolulu County, HI"	"15003"	"Heroin"	"T40.1"	13	998714	Unreliable
	"2015"	"2015"	"Honolulu County, HI"	"15003"	"Other opioids"	"T40.2"	24	998714	2.4
	"2015"	"2015"	"Ada County, ID"	"16001"	"Other opioids"	"T40.2"	10	434211	Unreliable
	"2015"	"2015"	"Champaign County, IL"	"17019"	"Heroin"	"T40.1"	16	208861	Unreliable
	"2015"	"2015"	"Cook County, IL"	"17031"	"Heroin"	"T40.1"	368	5238216	7.0
	"2015"	"2015"	"Cook County, IL"	"17031"	"Other opioids"	"T40.2"	78	5238216	1.5
	"2015"	"2015"	"Cook County, IL"	"17031"	"Methadone"	"T40.3"	42	5238216	0.8
	"2015"	"2015"	"Cook County, IL"	"17031"	"Other synthetic narcotics"	"T40.4"	100	5238216	1.9
	"2015"	"2015"	"Cook County, IL"	"17031"	"Cocaine"	"T40.5"	170	5238216	3.2
	"2015"	"2015"	"Cook County, IL"	"17031"	"Other and unspecified narcotics"	"T40.6"	62	5238216	1.2
	"2015"	"2015"	"DuPage County, IL"	"17043"	"Heroin"	"T40.1"	46	933736	4.9
	"2015"	"2015"	"DuPage County, IL"	"17043"	"Other opioids"	"T40.2"	23	933736	2.5
	"2015"	"2015"	"DuPage County, IL"	"17043"	"Other synthetic narcotics"	"T40.4"	15	933736	Unreliable
	"2015"	"2015"	"Kane County, IL"	"17089"	"Heroin"	"T40.1"	17	530847	Unreliable
	"2015"	"2015"	"Kankakee County, IL"	"17091"	"Heroin"	"T40.1"	10	110879	Unreliable
	"2015"	"2015"	"Lake County, IL"	"17097"	"Heroin"	"T40.1"	46	703910	6.5
	"2015"	"2015"	"Lake County, IL"	"17097"	"Other opioids"	"T40.2"	16	703910	Unreliable
	"2015"	"2015"	"Lake County, IL"	"17097"	"Other synthetic narcotics"	"T40.4"	14	703910	Unreliable
	"2015"	"2015"	"Lake County, IL"	"17097"	"Cocaine"	"T40.5"	14	703910	Unreliable
	"2015"	"2015"	"LaSalle County, IL"	"17099"	"Heroin"	"T40.1"	14	111333	Unreliable
	"2015"	"2015"	"LaSalle County, IL"	"17099"	"Cocaine"	"T40.5"	11	111333	Unreliable
	"2015"	"2015"	"McHenry County, IL"	"17111"	"Heroin"	"T40.1"	21	307343	6.8
	"2015"	"2015"	"McHenry County, IL"	"17111"	"Other opioids"	"T40.2"	12	307343	Unreliable
	"2015"	"2015"	"McHenry County, IL"	"17111"	"Other synthetic narcotics"	"T40.4"	13	307343	Unreliable
	"2015"	"2015"	"Madison County, IL"	"17119"	"Heroin"	"T40.1"	34	266209	12.8
	"2015"	"2015"	"Madison County, IL"	"17119"	"Other opioids"	"T40.2"	14	266209	Unreliable
	"2015"	"2015"	"Madison County, IL"	"17119"	"Other synthetic narcotics"	"T40.4"	24	266209	9.0
	"2015"	"2015"	"Madison County, IL"	"17119"	"Other and unspecified narcotics"	"T40.6"	14	266209	Unreliable
	"2015"	"2015"	"Peoria County, IL"	"17143"	"Other synthetic narcotics"	"T40.4"	16	186221	Unreliable
	"2015"	"2015"	"Peoria County, IL"	"17143"	"Cocaine"	"T40.5"	10	186221	Unreliable
	"2015"	"2015"	"St. Clair County, IL"	"17163"	"Heroin"	"T40.1"	14	264052	Unreliable
	"2015"	"2015"	"Sangamon County, IL"	"17167"	"Heroin"	"T40.1"	20	198712	10.1
	"2015"	"2015"	"Sangamon County, IL"	"17167"	"Other opioids"	"T40.2"	13	198712	Unreliable
	"2015"	"2015"	"Sangamon County, IL"	"17167"	"Cocaine"	"T40.5"	11	198712	Unreliable
	"2015"	"2015"	"Will County, IL"	"17197"	"Heroin"	"T40.1"	58	687263	8.4
	"2015"	"2015"	"Will County, IL"	"17197"	"Other opioids"	"T40.2"	17	687263	Unreliable
	"2015"	"2015"	"Will County, IL"	"17197"	"Other synthetic narcotics"	"T40.4"	14	687263	Unreliable
	"2015"	"2015"	"Will County, IL"	"17197"	"Cocaine"	"T40.5"	14	687263	Unreliable
	"2015"	"2015"	"Winnebago County, IL"	"17201"	"Heroin"	"T40.1"	51	287078	17.8
	"2015"	"2015"	"Winnebago County, IL"	"17201"	"Cocaine"	"T40.5"	30	287078	10.5
	"2015"	"2015"	"Dearborn County, IN"	"18029"	"Other synthetic narcotics"	"T40.4"	11	49455	Unreliable
	"2015"	"2015"	"Delaware County, IN"	"18035"	"Heroin"	"T40.1"	10	116852	Unreliable
	"2015"	"2015"	"Howard County, IN"	"18067"	"Heroin"	"T40.1"	10	82556	Unreliable
	"2015"	"2015"	"Howard County, IN"	"18067"	"Other opioids"	"T40.2"	11	82556	Unreliable
	"2015"	"2015"	"Lake County, IN"	"18089"	"Heroin"	"T40.1"	23	487865	4.7
	"2015"	"2015"	"Madison County, IN"	"18095"	"Other opioids"	"T40.2"	11	129723	Unreliable
	"2015"	"2015"	"Marion County, IN"	"18097"	"Heroin"	"T40.1"	33	939020	3.5
	"2015"	"2015"	"Marion County, IN"	"18097"	"Other opioids"	"T40.2"	23	939020	2.4
	"2015"	"2015"	"Marion County, IN"	"18097"	"Other synthetic narcotics"	"T40.4"	18	939020	Unreliable
	"2015"	"2015"	"Marion County, IN"	"18097"	"Cocaine"	"T40.5"	14	939020	Unreliable
	"2015"	"2015"	"Marion County, IN"	"18097"	"Other and unspecified narcotics"	"T40.6"	27	939020	2.9
	"2015"	"2015"	"Porter County, IN"	"18127"	"Heroin"	"T40.1"	13	167688	Unreliable
	"2015"	"2015"	"St. Joseph County, IN"	"18141"	"Heroin"	"T40.1"	22	268441	8.2
	"2015"	"2015"	"St. Joseph County, IN"	"18141"	"Cocaine"	"T40.5"	10	268441	Unreliable
	"2015"	"2015"	"Wayne County, IN"	"18177"	"Heroin"	"T40.1"	11	67001	Unreliable
	"2015"	"2015"	"Polk County, IA"	"19153"	"Heroin"	"T40.1"	13	467711	Unreliable
	"2015"	"2015"	"Polk County, IA"	"19153"	"Other opioids"	"T40.2"	21	467711	4.5
	"2015"	"2015"	"Polk County, IA"	"19153"	"Other synthetic narcotics"	"T40.4"	10	467711	Unreliable
	"2015"	"2015"	"Polk County, IA"	"19153"	"Cannabis (derivatives)"	"T40.7"	14	467711	Unreliable
	"2015"	"2015"	"Scott County, IA"	"19163"	"Heroin"	"T40.1"	15	172126	Unreliable
	"2015"	"2015"	"Johnson County, KS"	"20091"	"Other opioids"	"T40.2"	16	580159	Unreliable
	"2015"	"2015"	"Sedgwick County, KS"	"20173"	"Other opioids"	"T40.2"	12	511574	Unreliable
	"2015"	"2015"	"Shawnee County, KS"	"20177"	"Other opioids"	"T40.2"	10	178725	Unreliable
	"2015"	"2015"	"Bell County, KY"	"21013"	"Other opioids"	"T40.2"	13	27337	Unreliable
	"2015"	"2015"	"Boone County, KY"	"21015"	"Heroin"	"T40.1"	13	127712	Unreliable
	"2015"	"2015"	"Boone County, KY"	"21015"	"Other opioids"	"T40.2"	12	127712	Unreliable
	"2015"	"2015"	"Boone County, KY"	"21015"	"Other synthetic narcotics"	"T40.4"	18	127712	Unreliable
	"2015"	"2015"	"Boyd County, KY"	"21019"	"Other opioids"	"T40.2"	11	48325	Unreliable
